director	title	release_date	rating	reviews	time_mins	is_film
King Vidor	I'm a Man	21 April 1918	NA	NA	0	FALSE
King Vidor	The Accusing Toe	18 March 1918	NA	NA	0	FALSE
King Vidor	A Boy Built City	March 1918	NA	NA	0	FALSE
King Vidor	The Preacher's Son	March 1918	NA	NA	0	FALSE
King Vidor	The Rebellion	March 1918	NA	NA	0	FALSE
King Vidor	Thief or Angel	March 1918	NA	NA	0	FALSE
King Vidor	Tad's Swimming Hole	20 February 1918	NA	NA	0	FALSE
King Vidor	The Lost Lie	18 February 1918	NA	NA	0	FALSE
King Vidor	Marrying Off Dad	February 1918	NA	NA	0	FALSE
King Vidor	The Chocolate of the Gang	26 January 1918	NA	NA	0	FALSE
King Vidor	Bud's Recruit	19 January 1918	6.1	46	26	FALSE
King Vidor	The Grand Military Parade	NA	NA	NA	0	FALSE
King Vidor	Hurricane in Galveston	1913	7.8	12	0	FALSE
Federico Fellini	The King of Ads	NA	6.5	32	0	FALSE
Federico Fellini	La voce della luna	1 February 1990Italy	6.6	1360	120	TRUE
Federico Fellini	Intervista	6 November 1992	7.1	1552	105	TRUE
Federico Fellini	Ginger & Fred	28 March 1986	7.3	3138	125	TRUE
Federico Fellini	The Ship Sails On	7 October 1983Italy	7.7	3618	128	TRUE
Federico Fellini	The City of Women	8 April 1981	7.1	3821	139	TRUE
Federico Fellini	Orchestra Rehearsal	22 February 1979Italy	7.3	2461	70	FALSE
Federico Fellini	Casanova	11 February 1977	7.1	4325	155	TRUE
Federico Fellini	Amarcord	19 September 1974	8	25211	123	TRUE
Federico Fellini	Roma	15 October 1972	7.4	7627	128	TRUE
Federico Fellini	The Clowns	25 December 1970Italy	7.2	1226	92	TRUE
Federico Fellini	Satyricon	11 March 1970	6.9	10284	128	TRUE
Federico Fellini	NBC Experiment in Television	NA	7	26	60	FALSE
Federico Fellini	Spirits of the Dead	23 July 1969	6.7	3414	121	TRUE
Federico Fellini	Juliet of the Spirits	3 November 1965	7.6	7395	137	TRUE
Federico Fellini	8½	25 June 1963	8.2	64077	138	TRUE
Federico Fellini	Boccaccio '70	26 June 1962	7.2	2215	205	TRUE
Federico Fellini	La Dolce Vita	19 April 1961	8.1	39740	174	TRUE
Federico Fellini	The Nights of Cabiria	26 May 1957Italy	8.3	21942	110	TRUE
Federico Fellini	The Swindle	October 1962	7.6	2746	92	TRUE
Federico Fellini	La Strada	16 July 1956	8.1	38788	108	TRUE
Federico Fellini	Love in the City	26 November 1953Italy	6.7	483	105	TRUE
Federico Fellini	I Vitelloni	7 November 1956	8	8703	104	TRUE
Federico Fellini	The White Sheik	25 April 1956	7.3	3072	83	TRUE
Federico Fellini	Variety Lights	6 December 1950Italy	7.3	1631	93	TRUE
Stanley Kubrick	Eyes Wide Shut	16 July 1999	7.3	193531	159	TRUE
Stanley Kubrick	Full Metal Jacket	10 July 1987	8.4	377286	116	TRUE
Stanley Kubrick	The Shining	23 May 1980	8.5	472826	144	TRUE
Stanley Kubrick	Barry Lyndon	18 December 1975	8.1	81963	184	TRUE
Stanley Kubrick	A Clockwork Orange	2 February 1972	8.4	435738	136	TRUE
Stanley Kubrick	2001: A Space Odyssey	15 May 1968UK	8.3	331775	160	TRUE
Stanley Kubrick	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	29 January 1964	8.5	285735	95	TRUE
Stanley Kubrick	Lolita	12 June 1962	7.7	56072	152	TRUE
Stanley Kubrick	Spartacus	7 October 1960	8	86446	197	TRUE
Stanley Kubrick	Paths of Glory	25 October 1957West Germany	8.5	95290	88	TRUE
Stanley Kubrick	The Killing	6 June 1956	8.1	52540	85	TRUE
Stanley Kubrick	Killer's Kiss	1 October 1955	6.7	13245	67	FALSE
Stanley Kubrick	The Seafarers	15 October 1953	5.6	1315	29	FALSE
Stanley Kubrick	Fear and Desire	1 April 1953	5.7	3626	62	FALSE
Stanley Kubrick	Day of the Fight	26 April 1951	6.4	2179	16	FALSE
Stanley Kubrick	Flying Padre: An RKO-Pathe Screenliner	1951	5.7	2147	9	FALSE
Sidney Lumet	Before the Devil Knows You're Dead	26 September 2007France	7.3	75251	117	TRUE
Sidney Lumet	Find Me Guilty	17 March 2006Italy	7.1	25152	125	TRUE
Sidney Lumet	Rachel, quand du seigneur	October 2004	7.7	38	12	FALSE
Sidney Lumet	Strip Search	27 April 2004	6.5	1111	120	TRUE
Sidney Lumet	100 Centre Street	NA	7.5	118	60	FALSE
Sidney Lumet	Gloria	22 January 1999	5	4031	108	TRUE
Sidney Lumet	Critical Care	31 October 1997	6	1313	107	TRUE
Sidney Lumet	Night Falls on Manhattan	16 May 1997	6.6	4533	113	TRUE
Sidney Lumet	Guilty as Sin	4 June 1993	5.5	3307	107	TRUE
Sidney Lumet	A Stranger Among Us	17 July 1992	5.7	2516	110	TRUE
Sidney Lumet	Q & A	27 April 1990	6.5	3393	132	TRUE
Sidney Lumet	Family Business	15 December 1989	5.6	8600	110	TRUE
Sidney Lumet	Running on Empty	9 September 1988	7.7	8664	116	TRUE
Sidney Lumet	The Morning After	25 December 1986	6	4140	103	TRUE
Sidney Lumet	Power	31 January 1986	5.7	1916	111	TRUE
Sidney Lumet	Garbo Talks	12 October 1984	6.4	981	103	TRUE
Sidney Lumet	Daniel	7 March 1984France	6.7	703	130	TRUE
Sidney Lumet	The Verdict	17 December 1982	7.8	22075	129	TRUE
Sidney Lumet	Deathtrap	19 March 1982	7	7773	116	TRUE
Sidney Lumet	Prince of the City	21 August 1981	7.6	4212	167	TRUE
Sidney Lumet	Just Tell Me What You Want	18 January 1980	5.7	325	112	TRUE
Sidney Lumet	The Wiz	24 October 1978	5.1	9456	134	TRUE
Sidney Lumet	Equus	October 1977UK	7.2	5221	137	TRUE
Sidney Lumet	Network	27 November 1976	8.2	83268	121	TRUE
Sidney Lumet	Dog Day Afternoon	21 September 1975	8.1	150824	125	TRUE
Sidney Lumet	Murder on the Orient Express	24 November 1974	7.3	31242	128	TRUE
Sidney Lumet	Lovin' Molly	14 April 1974	6	297	98	TRUE
Sidney Lumet	Serpico	5 December 1973	7.8	63195	130	TRUE
Sidney Lumet	Child's Play	16 July 1973Sweden	6.1	490	100	TRUE
Sidney Lumet	The Offence	1973Turkey	7.1	3175	112	TRUE
Sidney Lumet	The Anderson Tapes	2 September 1971West Germany	6.4	4434	99	TRUE
Sidney Lumet	King: A Filmed Record... Montgomery to Memphis	1970West Germany	7.3	188	185	TRUE
Sidney Lumet	Last of the Mobile Hot Shots	14 January 1970	5.8	162	100	TRUE
Sidney Lumet	The Appointment	23 May 1969West Germany	5.8	512	115	TRUE
Sidney Lumet	The Sea Gull	November 1969UK	7.2	354	141	TRUE
Sidney Lumet	Bye Bye Braverman	21 February 1968	5.9	299	94	TRUE
Sidney Lumet	The Deadly Affair	October 1966UK	6.8	1499	107	TRUE
Sidney Lumet	The Group	4 March 1966	6.6	879	150	TRUE
Sidney Lumet	The Hill	11 June 1965France	7.9	8189	123	TRUE
Sidney Lumet	Fail Safe	15 January 1965Finland	8	13218	112	TRUE
Sidney Lumet	The Pawnbroker	20 April 1965	7.8	5201	116	TRUE
Sidney Lumet	Long Day's Journey Into Night	14 May 1964Mexico	7.8	3094	174	TRUE
Sidney Lumet	Vu du pont	19 January 1962France	7.2	251	110	TRUE
Sidney Lumet	Play of the Week	NA	6.7	32	0	FALSE
Sidney Lumet	Rashomon	10 December 1960	6.7	21	0	FALSE
Sidney Lumet	The Iceman Cometh	14 November 1960	8	224	240	TRUE
Sidney Lumet	John Brown's Raid	25 October 1960	NA	NA	60	FALSE
Sidney Lumet	Sunday Showcase	NA	4.8	69	60	FALSE
Sidney Lumet	The Fugitive Kind	18 August 1960Japan	7.2	3162	119	TRUE
Sidney Lumet	Playhouse 90	NA	8.4	173	90	TRUE
Sidney Lumet	That Kind of Woman	12 January 1960West Germany	6.3	348	92	TRUE
Sidney Lumet	The DuPont Show of the Month	NA	7.1	32	90	TRUE
Sidney Lumet	Kraft Theatre	NA	8.2	86	60	FALSE
Sidney Lumet	All the King's Men	14 May 1958	7	41	90	TRUE
Sidney Lumet	Stage Struck	22 April 1958	6.1	412	95	TRUE
Sidney Lumet	Hans Brinker and the Silver Skates	9 February 1958	8	23	0	FALSE
Sidney Lumet	Omnibus	NA	8.5	98	55	FALSE
Sidney Lumet	The Seven Lively Arts	NA	6	5	60	FALSE
Sidney Lumet	Studio One in Hollywood	NA	7.8	126	60	FALSE
Sidney Lumet	Mr. Broadway	11 May 1957	6.9	12	90	TRUE
Sidney Lumet	Producers' Showcase	NA	8.4	52	90	TRUE
Sidney Lumet	12 Angry Men	April 1957	8.9	337706	96	TRUE
Sidney Lumet	Goodyear Playhouse	NA	7.9	41	60	FALSE
Sidney Lumet	The Alcoa Hour	NA	7.1	47	60	FALSE
Sidney Lumet	The United States Steel Hour	NA	8.3	74	60	FALSE
Sidney Lumet	Frontier	NA	7.5	23	30	FALSE
Sidney Lumet	The Elgin Hour	NA	6.9	22	60	FALSE
Sidney Lumet	The Best of Broadway	NA	7	22	60	FALSE
Sidney Lumet	You Are There	NA	8.5	86	30	FALSE
Sidney Lumet	The Challenge	1955	NA	NA	30	FALSE
Sidney Lumet	Danger	NA	8	43	30	FALSE
Sidney Lumet	Crime Photographer	NA	5.1	14	30	FALSE
Sidney Lumet	CBS Television Workshop	NA	6.9	26	30	FALSE
Peter Weir	The Way Back	21 January 2011	7.3	75493	133	TRUE
Peter Weir	Peter Weir: Short Film Collection	2005Australia	NA	NA	101	TRUE
Peter Weir	Master and Commander: The Far Side of the World	14 November 2003	7.4	149849	138	TRUE
Peter Weir	The Truman Show	5 June 1998	8	516631	103	TRUE
Peter Weir	Fearless	15 October 1993	7.2	15733	122	TRUE
Peter Weir	Green Card	1 February 1991	6.2	16814	103	TRUE
Peter Weir	Dead Poets Society	9 June 1989	8	236049	128	TRUE
Peter Weir	The Mosquito Coast	26 November 1986	6.6	19570	117	TRUE
Peter Weir	Witness	8 February 1985	7.5	57460	112	TRUE
Peter Weir	The Year of Living Dangerously	21 January 1983	7.2	13729	115	TRUE
Peter Weir	Gallipoli	28 August 1981	7.5	26348	110	TRUE
Peter Weir	The Plumber	November 1981	6.6	1028	76	FALSE
Peter Weir	The Last Wave	January 1979	7.2	5316	106	TRUE
Peter Weir	Luke's Kingdom	NA	7.7	35	60	FALSE
Peter Weir	Picnic at Hanging Rock	2 February 1979	7.6	21626	115	TRUE
Peter Weir	Three Workshop Films	1975Australia	NA	NA	28	FALSE
Peter Weir	The Cars That Eat People	June 1976	5.6	2265	91	TRUE
Peter Weir	Whatever Happened to Green Valley?	1973Australia	6.1	7	56	FALSE
Peter Weir	Boat Building	1972Australia	6.8	5	4	FALSE
Peter Weir	Incredible Floridas	1972Australia	5.9	13	13	FALSE
Peter Weir	The Billiard Room	1972Australia	6.4	8	6	FALSE
Peter Weir	The Computer Centre	1972Australia	6.3	6	5	FALSE
Peter Weir	The Field Day	1972Australia	NA	NA	5	FALSE
Peter Weir	Three Directions in Pop Music	1973	5.8	14	11	FALSE
Peter Weir	Homesdale	10 October 2006Japan	6.1	58	50	FALSE
Peter Weir	Three to Go	March 1971Australia	7.3	17	90	TRUE
Peter Weir	Man on a Green Bike	28 December 1969Australia	NA	NA	50	FALSE
Peter Weir	Stirring the Pool	1969Australia	NA	NA	6	FALSE
Peter Weir	Count Vim's Last Exercise	NA	NA	NA	16	FALSE
Peter Weir	The Life and Times of the Reverend Buck Shotte	NA	NA	NA	37	FALSE
Ingmar Bergman	On Set Home Movies	2008Sweden	4.6	5	17	FALSE
Ingmar Bergman	Spöksonaten	25 December 2007Sweden	7.2	11	86	TRUE
Ingmar Bergman	Saraband	1 December 2003Sweden	7.7	4682	107	TRUE
Ingmar Bergman	Bildmakarna	NA	7	159	99	TRUE
Ingmar Bergman	Larmar och gör sig till	1 November 1997Sweden	7	488	119	TRUE
Ingmar Bergman	Harald & Harald	14 January 1996Sweden	6.6	9	10	FALSE
Ingmar Bergman	Sista skriket	6 January 1995Sweden	7.5	73	60	FALSE
Ingmar Bergman	Backanterna	9 April 1993Sweden	7.7	21	140	TRUE
Ingmar Bergman	Markisinnan de Sade	17 April 1992Sweden	7	92	104	TRUE
Ingmar Bergman	Dokument Fanny och Alexander	14 September 1986Portugal	7.9	564	110	TRUE
Ingmar Bergman	De två saliga	19 February 1986Sweden	6.5	76	81	TRUE
Ingmar Bergman	Dom Juan	23 April 1985West Germany	8.2	12	105	TRUE
Ingmar Bergman	After the Rehearsal	9 April 1984Sweden	7.3	1070	70	FALSE
Ingmar Bergman	Karins ansikte	1984Sweden	6.7	270	14	FALSE
Ingmar Bergman	Hustruskolan	25 December 1983Sweden	7.5	36	108	TRUE
Ingmar Bergman	Fanny and Alexander	17 December 1982Sweden	8.2	33955	188	TRUE
Ingmar Bergman	From the Life of the Marionettes	30 June 1981	7.4	1942	104	TRUE
Ingmar Bergman	Fårö-dokument 1979	24 December 1979Sweden	7.1	105	103	TRUE
Ingmar Bergman	Autumn Sonata	October 1978	8.2	12300	99	TRUE
Ingmar Bergman	Das Schlangenei	15 February 1978	6.7	3175	119	TRUE
Ingmar Bergman	De fördömda kvinnornas dans	15 December 1976Sweden	7.3	6	24	FALSE
Ingmar Bergman	Face to Face	5 April 1976	7.6	2768	114	TRUE
Ingmar Bergman	The Magic Flute	1 January 1975Sweden	7.8	2629	135	TRUE
Ingmar Bergman	Misantropen	10 May 1974Denmark	8	25	115	TRUE
Ingmar Bergman	Scenes from a Marriage	NA	8.5	9795	283	TRUE
Ingmar Bergman	Cries & Whispers	5 March 1973Sweden	8.1	16635	91	TRUE
Ingmar Bergman	The Touch	14 July 1971	6.4	565	115	TRUE
Ingmar Bergman	Fårö dokument	1 January 1970Sweden	7.5	48	78	FALSE
Ingmar Bergman	The Passion of Anna	28 May 1970	7.8	4805	101	TRUE
Ingmar Bergman	Riten	18 September 1969	7.3	1162	72	FALSE
Ingmar Bergman	Shame	23 December 1968	8	6680	103	TRUE
Ingmar Bergman	Hour of the Wolf	9 April 1968	7.7	10352	90	TRUE
Ingmar Bergman	Stimulantia	28 March 1967Sweden	6.6	96	105	TRUE
Ingmar Bergman	Persona	16 March 1967	8.2	46583	83	TRUE
Ingmar Bergman	Don Juan	3 November 1965Sweden	7.3	15	0	FALSE
Ingmar Bergman	All These Women	5 October 1964	5.7	951	80	TRUE
Ingmar Bergman	The Silence	3 February 1964	8	10234	96	TRUE
Ingmar Bergman	Ett drömspel	2 May 1963Sweden	7.8	51	105	TRUE
Ingmar Bergman	Nattvardsgästerna	5 April 1963	8.1	11405	81	TRUE
Ingmar Bergman	Through a Glass Darkly	16 October 1961Sweden	8.1	12313	89	TRUE
Ingmar Bergman	The Devil's Eye	17 October 1960Sweden	7.2	1968	87	TRUE
Ingmar Bergman	The Virgin Spring	14 November 1960	8.1	15941	89	TRUE
Ingmar Bergman	Oväder	22 January 1960Sweden	7	31	91	TRUE
Ingmar Bergman	The Magician	27 August 1959	7.7	4965	100	TRUE
Ingmar Bergman	Rabies	7 November 1958Sweden	7.4	34	89	TRUE
Ingmar Bergman	Brink of Life	31 March 1958Sweden	7.4	966	84	TRUE
Ingmar Bergman	Venetianskan	21 February 1958Sweden	7	28	56	FALSE
Ingmar Bergman	Wild Strawberries	22 June 1959	8.3	50642	91	TRUE
Ingmar Bergman	Herr Sleeman kommer	18 April 1957Sweden	6.7	36	43	FALSE
Ingmar Bergman	The Seventh Seal	13 October 1958	8.3	89670	96	TRUE
Ingmar Bergman	Bakomfilm smultronstället	1957Sweden	6.4	32	14	FALSE
Ingmar Bergman	Smiles of a Summer Night	23 December 1957	7.9	7559	108	TRUE
Ingmar Bergman	Kvinnodröm	31 May 1960	7.2	1213	87	TRUE
Ingmar Bergman	A Lesson in Love	14 March 1960	7	1291	96	TRUE
Ingmar Bergman	Sawdust and Tinsel	9 April 1956	7.7	3352	93	TRUE
Ingmar Bergman	Summer with Monika	9 February 1953Sweden	7.6	5958	96	TRUE
Ingmar Bergman	Kvinnors väntan	11 July 1961	7	1113	107	TRUE
Ingmar Bergman	Summer Interlude	26 October 1954	7.6	2334	96	TRUE
Ingmar Bergman	Sånt händer inte här	23 October 1950Sweden	5.3	150	84	TRUE
Ingmar Bergman	Till glädje	20 February 1950Sweden	7.3	1174	98	TRUE
Ingmar Bergman	Thirst	11 July 1961	6.7	1138	83	TRUE
Ingmar Bergman	Prison	4 July 1962	6.9	765	79	FALSE
Ingmar Bergman	Port of Call	1 August 1963	6.8	1084	100	TRUE
Ingmar Bergman	Music in Darkness	1 July 1963	6.5	528	87	TRUE
Ingmar Bergman	A Ship Bound for India	26 August 1949	6.7	474	98	TRUE
Ingmar Bergman	Det regnar på vår kärlek	9 November 1946Sweden	6.8	597	95	TRUE
Ingmar Bergman	Crisis	25 February 1946Sweden	6.6	1111	93	TRUE
Richard Brooks	Johnny B Good	NA	5.4	14	110	TRUE
Stephen Daldry	Wicked	NA	NA	NA	0	FALSE
Stephen Daldry	Trash	9 October 2014Brazil	6.9	1091	114	TRUE
Stephen Daldry	Billy Elliot the Musical Live	12 November 2014	7.9	101	169	TRUE
Stephen Daldry	National Theatre Live	NA	9.1	487	0	FALSE
Stephen Daldry	Extremely Loud & Incredibly Close	20 January 2012	6.9	69165	129	TRUE
Stephen Daldry	The Reader	30 January 2009	7.6	163917	124	TRUE
Stephen Daldry	Fussballfieber	NA	5.6	8	88	TRUE
Stephen Daldry	The Hours	14 February 2003	7.6	89581	114	TRUE
Stephen Daldry	Billy Elliot	10 November 2000	7.7	86063	110	TRUE
Stephen Daldry	Eight	7 July 2005Hungary	6.6	296	13	FALSE
James Ivory	The City of Your Final Destination	24 June 2010Greece	6.4	2049	117	TRUE
James Ivory	The White Countess	31 March 2006UK	6.7	4669	135	TRUE
James Ivory	Le divorce	29 August 2003	4.9	9069	117	TRUE
James Ivory	The Golden Bowl	13 September 2000France	6	3526	130	TRUE
James Ivory	A Soldier's Daughter Never Cries	18 September 1998	6.9	2053	127	TRUE
James Ivory	Surviving Picasso	20 September 1996	6.3	5256	125	TRUE
James Ivory	Lumière et compagnie	20 December 1995France	7	2260	88	TRUE
James Ivory	Jefferson in Paris	31 March 1995	5.7	2249	139	TRUE
James Ivory	The Remains of the Day	19 November 1993	7.9	40232	134	TRUE
James Ivory	Howards End	26 February 1993	7.5	19055	140	TRUE
James Ivory	Mr. & Mrs. Bridge	18 January 1991UK	6.7	2125	126	TRUE
James Ivory	Slaves of New York	March 1989	5.3	691	124	TRUE
James Ivory	Maurice	18 September 1987	7.8	9361	140	TRUE
James Ivory	A Room with a View	11 April 1986UK	7.4	25284	117	TRUE
James Ivory	The Bostonians	September 1984UK	6.2	1258	122	TRUE
James Ivory	Heat and Dust	January 1983UK	6.7	1085	133	TRUE
James Ivory	Quartet	25 October 1981	6.4	737	101	TRUE
James Ivory	Jane Austen in Manhattan	July 1980UK	4.8	178	108	TRUE
James Ivory	3 by Cheever	NA	NA	NA	59	FALSE
James Ivory	The Europeans	8 October 1979	6.4	574	90	TRUE
James Ivory	Hullabaloo Over Georgie and Bonnie's Pictures	September 1978UK	6.3	98	85	TRUE
James Ivory	Roseland	7 April 1990Japan	6	346	104	TRUE
James Ivory	Autobiography of a Princess	December 1975UK	5.8	153	60	FALSE
James Ivory	The Wild Party	March 1975	5.5	343	95	TRUE
James Ivory	Savages	21 June 1973France	5.6	273	106	TRUE
James Ivory	Adventures of a Brown Man in Search of Civilization	1 April 1972UK	5.5	22	54	FALSE
James Ivory	Bombay Talkie	18 October 1979Portugal	5.6	320	112	TRUE
James Ivory	The Guru	10 February 1969	5.7	67	112	TRUE
James Ivory	Shakespeare-Wallah	December 1965UK	7	405	120	TRUE
James Ivory	The Delhi Way	2 October 2009Germany	6.7	39	50	FALSE
James Ivory	The Householder	February 1966UK	6.9	241	100	TRUE
James Ivory	The Sword and the Flute	2 October 2009Germany	6	24	24	FALSE
James Ivory	Venice: Themes and Variations	March 1957	5.8	10	28	FALSE
Norman Jewison	The Statement	27 February 2004UK	6.2	3923	120	TRUE
Norman Jewison	Dinner with Friends	11 August 2001	6.3	2091	94	TRUE
Norman Jewison	The 20th Century: Funny Is Money	NA	NA	NA	0	FALSE
Norman Jewison	The Hurricane	14 January 2000	7.5	66478	146	TRUE
Norman Jewison	Bogus	6 September 1996	5.2	4775	110	TRUE
Norman Jewison	Picture Windows	NA	6.8	33	95	TRUE
Norman Jewison	Only You	7 October 1994	6.5	13294	115	TRUE
Norman Jewison	Other People's Money	18 October 1991	6.1	5966	103	TRUE
Norman Jewison	In Country	29 September 1989	5.9	2082	120	TRUE
Norman Jewison	Moonstruck	15 January 1988	7.1	30439	102	TRUE
Norman Jewison	Agnes of God	27 September 1985	6.6	4961	98	TRUE
Norman Jewison	A Soldier's Story	2 November 1984	7.2	5843	101	TRUE
Norman Jewison	Best Friends	17 December 1982	5.3	1660	116	TRUE
Norman Jewison	...And Justice for All.	19 October 1979	7.4	18923	119	TRUE
Norman Jewison	F.I.S.T	17 August 1978West Germany	6.4	4764	145	TRUE
Norman Jewison	Rollerball	25 June 1975	6.6	14751	125	TRUE
Norman Jewison	Jesus Christ Superstar	15 August 1973	7.3	17373	108	TRUE
Norman Jewison	Fiddler on the Roof	3 November 1971	8	26372	181	TRUE
Norman Jewison	Gaily, Gaily	23 March 1970Denmark	5.5	242	107	TRUE
Norman Jewison	The Thomas Crown Affair	19 June 1968	7	14272	102	TRUE
Norman Jewison	In the Heat of the Night	14 October 1967Japan	8	42287	109	TRUE
Norman Jewison	The Russians Are Coming the Russians Are Coming	25 May 1966	7.1	5500	126	TRUE
Norman Jewison	The Cincinnati Kid	15 October 1965	7.3	10012	102	TRUE
Norman Jewison	The Art of Love	8 July 1965Netherlands	6.3	361	99	TRUE
Norman Jewison	Send Me No Flowers	14 October 1964	7	3627	100	TRUE
Norman Jewison	The Thrill of It All	17 July 1963	7	2868	108	TRUE
Norman Jewison	40 Pounds of Trouble	31 December 1962	6.5	426	106	TRUE
Norman Jewison	The Judy Garland Show	NA	8.8	95	60	FALSE
Norman Jewison	The Broadway of Lerner and Loewe	11 February 1962	8.4	14	60	FALSE
Norman Jewison	The Million Dollar Incident	21 April 1961	7.3	12	73	FALSE
Norman Jewison	Belafonte New York	20 November 1960	5.4	5	60	FALSE
Norman Jewison	The Secret World of Eddie Hodges	23 June 1960	7.5	6	60	FALSE
Norman Jewison	The Fabulous Fifties	22 January 1960	7.9	15	0	FALSE
Norman Jewison	The Revlon Revue	NA	6.8	5	60	FALSE
Norman Jewison	The Big Party	NA	NA	NA	60	FALSE
Norman Jewison	The Chevy Showroom Starring Andy Williams	NA	NA	NA	60	FALSE
Norman Jewison	The Adventures of Chich	NA	NA	NA	15	FALSE
Norman Jewison	The Barris Beat	NA	NA	NA	30	FALSE
Norman Jewison	Wayne and Shuster	NA	7.8	46	0	FALSE
Norman Jewison	The Denny Vaughan Show	NA	NA	NA	30	FALSE
Norman Jewison	The Big Revue	NA	NA	NA	60	FALSE
Norman Jewison	Your Hit Parade	NA	7.9	41	30	FALSE
Stanley Kramer	The Runner Stumbles	21 February 1980Australia	5.9	149	109	TRUE
Stanley Kramer	The Domino Principle	2 June 1977Netherlands	5.7	1320	100	TRUE
Stanley Kramer	Guess Who's Coming to Dinner	28 May 1975	5.2	15	30	FALSE
Stanley Kramer	Judgment: The Court Martial of Lieutenant William Calley	12 January 1975	6.5	86	101	TRUE
Stanley Kramer	Judgment: The Court Martial of the Tiger of Malaya - General Yamashita	11 June 1974	5.3	9	90	TRUE
Stanley Kramer	Judgment: The Trial of Julius and Ethel Rosenberg	28 January 1974	6.3	17	90	TRUE
Stanley Kramer	Oklahoma Crude	24 August 1973Denmark	6.3	612	108	TRUE
Stanley Kramer	Bless the Beasts & Children	30 July 1971West Germany	6.7	942	109	TRUE
Stanley Kramer	R.P.M.	26 April 1971Denmark	5.7	345	92	TRUE
Stanley Kramer	The Secret of Santa Vittoria	27 February 1970Finland	7.5	1813	139	TRUE
Stanley Kramer	Guess Who's Coming to Dinner	12 December 1967	7.8	24440	108	TRUE
Stanley Kramer	Ship of Fools	October 1965Austria	7.2	3367	149	TRUE
Stanley Kramer	It's a Mad, Mad, Mad, Mad World	2 December 1963UK	7.6	25533	205	TRUE
Stanley Kramer	Pressure Point	11 July 1963Mexico	7.2	798	91	TRUE
Stanley Kramer	Judgment at Nuremberg	18 December 1961Sweden	8.3	33110	186	TRUE
Stanley Kramer	Inherit the Wind	November 1960	8.2	17928	128	TRUE
Stanley Kramer	On the Beach	17 December 1959	7.3	8223	134	TRUE
Stanley Kramer	The Defiant Ones	27 September 1958	7.7	8067	96	TRUE
Stanley Kramer	The Pride and the Passion	10 July 1957	5.8	1726	132	TRUE
Stanley Kramer	Not as a Stranger	July 1955	6.8	1169	135	TRUE
Ernst Lubitsch	That Lady in Ermine	25 September 1948Sweden	5.9	411	89	TRUE
Ernst Lubitsch	Cluny Brown	1 May 1946	7.7	1533	100	TRUE
Ernst Lubitsch	A Royal Scandal	11 April 1945	6.9	559	94	TRUE
Ernst Lubitsch	Heaven Can Wait	11 August 1943	7.6	6104	112	TRUE
Ernst Lubitsch	To Be or Not to Be	6 March 1942	8.3	16445	99	TRUE
Ernst Lubitsch	That Uncertain Feeling	20 April 1941	6.9	1414	84	TRUE
Ernst Lubitsch	The Shop Around the Corner	12 January 1940	8.1	17100	99	TRUE
Ernst Lubitsch	Ninotchka	1 February 1940Australia	8	12345	110	TRUE
Ernst Lubitsch	Bluebeard's Eighth Wife	18 March 1938	7.4	1822	85	TRUE
Ernst Lubitsch	Angel	29 October 1937	7.4	1154	91	TRUE
Ernst Lubitsch	La veuve joyeuse	24 January 1935France	7.4	49	105	TRUE
Ernst Lubitsch	The Merry Widow	2 November 1934	7.5	1682	99	TRUE
Ernst Lubitsch	Design for Living	29 December 1933	7.6	3126	91	TRUE
Ernst Lubitsch	If I Had a Million	2 December 1932	7.2	1033	88	TRUE
Ernst Lubitsch	Trouble in Paradise	21 October 1932	8.2	8254	83	TRUE
Ernst Lubitsch	Une heure près de toi	1 June 1932France	6.9	39	78	FALSE
